pais,sector,isco,empleo,n_obs,alpha,beta,zeta,capa,label
El Salvador,Resto,2113,608.7542691600404,3,0.1009615384615384,0.4266826923076923,0.5276442307692307,Profesionales e ingeniería,Chemists
El Salvador,Resto,3211,593.4355740499946,4,0.049551267147175,0.3152530419282337,0.3648043090754088,Técnicos y profesionales asociados,Medical imaging and therapeutic equipment technicians
El Salvador,Resto,8156,592.0707424341377,3,0.0526315789473684,0.0526315789473684,0.1052631578947368,Operadores de planta y máquinas,Shoemaking and related machine operators
El Salvador,Resto,1346,588.8390255049466,4,0.0,0.4773576097105508,0.4773576097105508,Dirección y gerencia,Financial and insurance services branch managers
El Salvador,Resto,3435,583.5805881184531,2,0.1929302422723474,0.3068870091896408,0.4998172514619883,Técnicos y profesionales asociados,Other artistic and cultural associate professionals
El Salvador,Resto,0210,582.6377447138341,5,0.0,0.4583333333333333,0.4583333333333333,Fuerzas armadas,Non-commissioned armed forces officers
El Salvador,Resto,8157,567.9132545450452,5,0.03125,0.0625,0.09375,Operadores de planta y máquinas,Laundry machine operators
El Salvador,Resto,2165,564.0471385044532,3,0.1107142857142857,0.5241071428571429,0.6348214285714286,Profesionales e ingeniería,Cartographers and surveyors
El Salvador,Resto,8132,558.2154103974522,4,0.0625,0.390625,0.453125,Operadores de planta y máquinas,Photographic products machine operators
El Salvador,Resto,7114,551.2273494017451,5,0.0,0.0138888888888888,0.0138888888888888,Oficios y artesanía,"Concrete placers, concrete finishers and related workers"
El Salvador,Resto,7522,544.2482567883756,3,0.0928571428571428,0.153327922077922,0.2461850649350649,Oficios y artesanía,Cabinet-makers and related workers
El Salvador,Resto,7122,543.6032735537189,4,0.01,0.0584821428571428,0.0684821428571428,Oficios y artesanía,Floor layers and tile setters
El Salvador,Resto,2612,538.8311202847507,2,0.0714285714285714,0.4523809523809524,0.5238095238095238,Profesionales e ingeniería,Judges
El Salvador,Resto,6210,524.7415307504021,5,0.0806349206349206,0.1466673092988882,0.2273022299338088,Agropecuario calificado,Forestry and related workers
El Salvador,Resto,3133,520.4960102104012,3,0.0526315789473684,0.1578947368421053,0.2105263157894737,Técnicos y profesionales asociados,Chemical processing plant controllers
El Salvador,Resto,8350,507.51433104548437,8,0.0178571428571428,0.0267857142857142,0.0446428571428571,Operadores de planta y máquinas,Ships' deck crews and related workers
El Salvador,Resto,2519,497.58514778418174,3,0.5376571920757967,0.761696813092162,1.0,Profesionales e ingeniería,Software and applications developers and analysts not elsewhere classified
El Salvador,Resto,3131,497.51800298017724,6,0.1134057971014492,0.3,0.4134057971014492,Técnicos y profesionales asociados,Power production plant operators
El Salvador,Resto,4224,495.4478505116809,3,0.1625,0.46875,0.63125,Apoyo administrativo,Hotel receptionists
El Salvador,Resto,2651,494.8854472434085,6,0.0,0.3364583333333333,0.3364583333333333,Profesionales e ingeniería,Visual artists
El Salvador,Resto,8341,493.07931806096155,6,0.1111111111111111,0.1111111111111111,0.2222222222222222,Operadores de planta y máquinas,Mobile farm and forestry plant operators
El Salvador,Resto,8181,486.20322001871665,3,0.0729931476565503,0.0807450856410464,0.1537382332975967,Operadores de planta y máquinas,Glass and ceramics plant operators
El Salvador,Resto,4229,483.0438387285148,2,0.4117647058823529,0.6764705882352942,1.0,Apoyo administrativo,Client information workers not elsewhere classified
El Salvador,Resto,9331,472.0994138914375,4,0.1732026143790849,0.2165032679738562,0.3897058823529411,Ocupaciones elementales,Hand and pedal vehicle drivers
El Salvador,Resto,3139,465.04168857510086,3,0.6875,0.78125,1.0,Técnicos y profesionales asociados,Process control technicians not elsewhere classified
El Salvador,Resto,7544,457.6198297027845,5,0.092063492063492,0.2023809523809524,0.2944444444444444,Oficios y artesanía,Fumigators and other pest and weed controllers
El Salvador,Resto,3353,442.63103134824314,2,0.3125490196078431,0.5965686274509805,0.9091176470588236,Técnicos y profesionales asociados,Government social benefits officials
El Salvador,Resto,9624,436.1520391301445,4,0.0512820512820512,0.0512820512820512,0.1025641025641025,Ocupaciones elementales,Water and firewood collectors
El Salvador,Resto,7313,418.1675721321385,5,0.0384615384615384,0.1730769230769231,0.2115384615384615,Oficios y artesanía,Jewellery and precious-metal workers
El Salvador,Resto,2514,403.280475012763,3,0.8823529411764706,0.9411764705882352,1.0,Profesionales e ingeniería,Applications programmers
El Salvador,Resto,7543,400.1639267772909,6,0.25,0.40625,0.65625,Oficios y artesanía,Product graders and testers (excluding foods and beverages)
El Salvador,Resto,4413,379.04233153960996,1,0.9090909090909092,0.9545454545454546,1.0,Apoyo administrativo,"Coding, proof-reading and related clerks"
El Salvador,Resto,7211,379.04233153960996,1,0.0151515151515151,0.0378787878787878,0.053030303030303,Oficios y artesanía,Metal moulders and coremakers
El Salvador,Resto,2513,379.0423315396099,1,0.6902937420178799,0.84514687100894,1.0,Profesionales e ingeniería,Web and multimedia developers
El Salvador,Resto,3152,374.5708533010795,3,0.1472488038277512,0.2966108452950558,0.443859649122807,Técnicos y profesionales asociados,Ships' deck officers and pilots
El Salvador,Resto,2423,354.9861211353654,2,0.1571051497522086,0.4940442523163111,0.6511494020685198,Profesionales e ingeniería,Personnel and careers professionals
El Salvador,Resto,3423,351.0167445405498,5,0.1016231435365908,0.2650247086560857,0.3666478521926765,Técnicos y profesionales asociados,Fitness and recreation instructors and program leaders
El Salvador,Resto,2356,345.6721355662164,5,0.1,0.55,0.65,Profesionales e ingeniería,Information technology trainers
El Salvador,Resto,2422,340.91400073428235,4,0.175,0.571195652173913,0.746195652173913,Profesionales e ingeniería,Policy administration professionals
El Salvador,Resto,7549,335.4610069081766,3,0.03125,0.1354166666666666,0.1666666666666666,Oficios y artesanía,Craft and related workers not elsewhere classified
El Salvador,Resto,2621,335.31003312097766,4,0.1051282051282051,0.5,0.6051282051282051,Profesionales e ingeniería,Archivists and curators
El Salvador,Resto,5164,331.63612025861886,2,0.1013822993312157,0.2217157197807352,0.323098019111951,Servicios y ventas,Pet groomers and animal care workers
El Salvador,Resto,3114,321.9170804483359,3,0.2,0.4166666666666667,0.6166666666666667,Técnicos y profesionales asociados,Electronics engineering technicians
El Salvador,Resto,7213,306.7061809690001,7,0.0,0.0782563025210083,0.0782563025210083,Oficios y artesanía,Sheet-metal workers
El Salvador,Resto,3522,301.2048730775434,3,0.2,0.4166666666666667,0.6166666666666667,Técnicos y profesionales asociados,Telecommunications engineering technicians
El Salvador,Resto,3230,296.8320586626294,4,0.1597222222222222,0.3602843915343915,0.5200066137566138,Técnicos y profesionales asociados,Traditional and complementary medicine associate professionals
El Salvador,Resto,3258,287.61547384905305,2,0.1217948717948718,0.1810897435897436,0.3028846153846154,Técnicos y profesionales asociados,Ambulance workers
El Salvador,Resto,1431,286.4479508395739,4,0.2209559758304542,0.5063331949866141,0.7272891708170683,Dirección y gerencia,"Sports, recreation and cultural centre managers"
El Salvador,Resto,2622,286.2559555687923,2,0.1666666666666667,0.5333333333333333,0.7000000000000001,Profesionales e ingeniería,Librarians and related information professionals
El Salvador,Resto,7119,273.28812555441925,4,0.0638095238095238,0.1064102564102564,0.1702197802197802,Oficios y artesanía,Building frame and related trades workers not elsewhere classified
El Salvador,Resto,2619,266.51828287969875,3,0.1,0.5,0.6,Profesionales e ingeniería,Legal professionals not elsewhere classified
El Salvador,Resto,5419,254.18856346621502,1,0.1768978605935127,0.3035072679434092,0.4804051285369219,Servicios y ventas,Protective services workers not elsewhere classified
El Salvador,Resto,2120,253.88559181052574,2,0.3863636363636363,0.6931818181818181,1.0,Profesionales e ingeniería,"Mathematicians, actuaries and statisticians"
El Salvador,Resto,2352,248.57159377162344,2,0.1372222222222222,0.3105555555555555,0.4477777777777777,Profesionales e ingeniería,Special needs teachers
El Salvador,Resto,7323,235.42045421063196,2,0.0384615384615384,0.0769230769230769,0.1153846153846153,Oficios y artesanía,Print finishing and binding workers
El Salvador,Resto,2144,234.03429637489637,2,0.1351567209162146,0.4815275266224633,0.616684247538678,Profesionales e ingeniería,Mechanical engineers
El Salvador,Resto,3352,232.04970124368444,4,0.16,0.56,0.7200000000000001,Técnicos y profesionales asociados,Government tax and excise officials
El Salvador,Resto,8154,225.8638352104524,2,0.125,0.1458333333333333,0.2708333333333332,Operadores de planta y máquinas,"Bleaching, dyeing and fabric cleaning machine operators"
El Salvador,Resto,7514,219.47734739516628,3,0.1176470588235294,0.1176470588235294,0.2352941176470588,Oficios y artesanía,"Fruit, vegetable and related preservers"
El Salvador,Resto,9216,213.18199890393186,3,0.0,0.059090909090909,0.059090909090909,Ocupaciones elementales,Fishery and aquaculture labourers
El Salvador,Resto,7311,211.57801059179803,2,0.1008373205741626,0.2969896331738437,0.3978269537480064,Oficios y artesanía,Precision-instrument makers and repairers
El Salvador,Resto,3214,208.74452122065176,3,0.0666666666666666,0.1725044563279857,0.2391711229946523,Técnicos y profesionales asociados,Medical and dental prosthetic technicians
El Salvador,Resto,2355,208.07901649214236,3,0.1922514619883041,0.4051900584795321,0.5974415204678363,Profesionales e ingeniería,Other arts teachers
El Salvador,Resto,2250,206.00102055855209,2,0.0869565217391304,0.2826086956521739,0.3695652173913043,Profesionales e ingeniería,Veterinarians
El Salvador,Resto,6129,205.2111692471926,1,0.1083333333333333,0.2145833333333333,0.3229166666666666,Agropecuario calificado,Animal producers not elsewhere classified
El Salvador,Resto,1343,203.6613719842111,3,0.0,0.4436274509803921,0.4436274509803921,Dirección y gerencia,Aged care services managers
El Salvador,Resto,2151,202.94816869183967,2,0.2272727272727273,0.5454545454545454,0.7727272727272727,Profesionales e ingeniería,Electrical engineers
El Salvador,Resto,3240,200.2957360031895,3,0.0858294930875575,0.1877880184331797,0.2736175115207373,Técnicos y profesionales asociados,Veterinary technicians and assistants
El Salvador,Resto,4213,199.9725000677528,3,0.2696304101577935,0.46885894587720145,0.7384893560349949,Apoyo administrativo,Pawnbrokers and money-lenders
El Salvador,Resto,2131,198.40223782733443,2,0.085758377425044,0.4490001253890143,0.5347585028140583,Profesionales e ingeniería,"Biologists, botanists, zoologists and related professionals"
El Salvador,Resto,2354,185.47078858173117,3,0.1666666666666667,0.3666666666666666,0.5333333333333333,Profesionales e ingeniería,Other music teachers
El Salvador,Resto,1341,183.28296250496547,1,0.0588235294117647,0.4705882352941176,0.5294117647058822,Dirección y gerencia,Child care services managers
El Salvador,Resto,9411,182.68098021190633,2,0.0,0.0,0.0,Ocupaciones elementales,Fast food preparers
El Salvador,Resto,3153,179.8919962632639,1,0.0956017666543982,0.3011593669488406,0.3967611336032388,Técnicos y profesionales asociados,Aircraft pilots and related associate professionals
El Salvador,Resto,5312,177.16485423242077,1,0.2166666666666667,0.3166666666666666,0.5333333333333334,Servicios y ventas,Teachers' aides
El Salvador,Resto,7321,173.5480097018292,2,0.1866666666666666,0.5394444444444444,0.726111111111111,Oficios y artesanía,Pre-press technicians
El Salvador,Resto,4412,167.58024653693406,3,0.1722004162166433,0.2472954699121027,0.4194958861287461,Apoyo administrativo,Mail carriers and sorting clerks
El Salvador,Resto,6330,164.10894030361266,2,0.0333333333333333,0.109090909090909,0.1424242424242424,Agropecuario calificado,Subsistence mixed crop and livestock farmers
El Salvador,Resto,7133,148.56861517574572,1,0.029824561403508747,0.044407894736842105,0.07423245614035084,Oficios y artesanía,Building structure cleaners
El Salvador,Resto,4131,144.8817103573784,2,0.7,0.75,1.0,Apoyo administrativo,Typists and word processing operators
El Salvador,Resto,2143,143.8118391893181,2,0.1428571428571428,0.5535714285714286,0.6964285714285714,Profesionales e ingeniería,Environmental engineers
El Salvador,Resto,3254,143.050048115994,2,0.0952380952380952,0.2857142857142857,0.3809523809523809,Técnicos y profesionales asociados,Dispensing opticians
El Salvador,Resto,8112,142.4399962076193,2,0.0909090909090909,0.0909090909090909,0.1818181818181818,Operadores de planta y máquinas,Mineral and stone processing plant operators
El Salvador,Resto,9334,141.42876199244404,2,0.1,0.1833333333333333,0.2833333333333333,Ocupaciones elementales,Shelf fillers
El Salvador,Resto,3141,139.24471271481607,1,0.1987179487179487,0.4155982905982905,0.6143162393162394,Técnicos y profesionales asociados,Life science technicians (excluding medical)
El Salvador,Resto,7516,138.34818041800332,2,0.0832410483573274,0.0987449243263196,0.1819859726836471,Oficios y artesanía,Tobacco preparers and tobacco products makers
El Salvador,Resto,8172,135.65335159811258,3,0.0,0.0625,0.0625,Operadores de planta y máquinas,Wood processing plant operators
El Salvador,Resto,4220,126.53136625721136,1,0.35248379322489226,0.6109461063299589,0.8388978087580061,Apoyo administrativo,
El Salvador,Resto,2631,121.74718448687274,2,0.1212121212121212,0.5606060606060606,0.6818181818181818,Profesionales e ingeniería,Economists
El Salvador,Resto,6320,116.82609479813405,3,0.0,0.0681818181818181,0.0681818181818181,Agropecuario calificado,Subsistence livestock farmers
El Salvador,Resto,1111,116.3154962065064,2,0.0333333333333333,0.4,0.4333333333333333,Dirección y gerencia,Legislators
El Salvador,Resto,8212,100.93073626014328,1,0.0481283422459893,0.1080162974280621,0.1561446396740514,Operadores de planta y máquinas,Electrical and electronic equipment assemblers
El Salvador,Resto,8311,100.64483888498027,1,0.1756702361965519,0.2373623452570821,0.4130325814536341,Operadores de planta y máquinas,Locomotive engine drivers
El Salvador,Resto,3313,91.94462951486808,1,0.5666666666666667,0.7833333333333333,1.0,Técnicos y profesionales asociados,Accounting associate professionals
